Name,Email,Phone,City,State,Zip,Website
"Tails and Scales Animal Rescue",adoption@tailsandscales.org,,"Santa Clarita",CA,91350,
"Tails of Gray",info@tailsofgray.org,,"Clayton",CA,94517,
"Tails of Hope Staffie Haven",info@staffiehaven.org,(661) 902-1710,"Lancaster",CA,93539,
"Tails of the City Animal Rescue",tailsofthecityrescue@gmail.com,,"Los Angeles",CA,90069,
"Take Me Home",tmhrescue@gmail.com,310-967-4637,"Santa Monica",CA,90405,
"Tehama County Department of Animal Services",tehama_pets@hotmail.com,(530) 527-3439,"Red Bluff",CA,96080,
"The Animal Pad",bk.theanimalpad@gmail.com,,"San Diego",CA,92103,
"The Animal Protectorates (TAPS)",laurie.newton@tapsusa.org,(818) 934-4268,"Burbank",CA,91507,
"The Ark of San Juan, Companion Animal Rescue",info@arkofsanjuan.org,(949) 388-0034,"San Juan Capistrano",CA,92675,
"The Barking Lot Rescue",info@thebarkinglot.net,619-354-4825,"San Diego",CA,92117,
"The Brittany Foundation",brittany_dogs@yahoo.com,661-713-5240,"Acton",CA,93510,
"The Cat Adoption Service",thecatadoptionservice@yahoo.com,(714) 262-1234,"Buena Park",CA,90620,
"The Cat Cause Foundation",info@catcause.com,,"Huntington Beach",CA,92646,
"The Cat Cove",catcoverescue@gmail.com,,"Los Alamitos",CA,90720,
"The Cat House on the Kings",petfinder@cathouseonthekings.com,559-638-8696,"Parlier",CA,93648,
"The Cat People",courtneyc@thecatpeople.org,,"Bakersfield",CA,93308,
"The Cat Posse",sebastian_sophie@yahoo.com,(626) 676-7648,"Pasadena",CA,91116,
"The Cat's Meow Animal Rescue",info@thecatsmeowanimalrescue.org,,"Los Angeles",CA,90046,
"The Catherine Fund",carlas_cats@yahoo.com,818-425-5786,"Burbank",CA,91510,
"The Catnip Society",info@catnipsociety.org,(209) 742-1023,"Mariposa",CA,95338,
"The Dawg Squad",dawgsquad@rocketmail.com,,"Los Angeles",CA,90064,
"The Dexter Foundation",contactus@dexterfoundation.com,(310) 531-8944,"Redondo Beach",CA,90277,
"The Dog Rescuers",thedogrescuers@gmail.com,,"Pasadena",CA,91104,
"The Dog Spot Rescue, Rehabilitation & Rehoming Center",thedogspotrescue@aol.com,,"Vacaville",CA,95688,
"The Fauna Foundation",kimcap@verizon.net,,"Malibu",CA,90265,
"The Forgotten Dog Foundation",linzi@theforgottendog.org,310-990-2020,"Santa Monica",CA,90403,
"The Fuzzy Pet Foundation",info@tfpf.org,213-545-1530,"Santa Monica",CA,90404,
"The Jindo Project",afujikawa@gmail.com,888-343-4364,"Camarillo",CA,93011,
"The Lily Sanctuary",adoptions@thelilysanctuary.org,714-442-9474,"Fountain Valley",CA,92728,
"The Little Lion Foundation",thelittlelionfoundation@gmail.com,(562) 212-4411,"Long Beach",CA,90805,
"The Little Red Dog",info@thelittlereddog.com,949-427-0925,"Lake Forest",CA,92630,
"The Milo Foundation",mpr@milofoundation.org,(510) 900-2275,"Point Richmond",CA,94801,
"The Musical Truckin Death Row Dogs Adoption Program . . . Angels Saving Animals",info@musicaltruckindogs.com,(909) 208-6889,"Corona",CA,92881,
"The Mutt Scouts",themuttscouts@gmail.com,,"Los Angeles",CA,90026,
"The Peaceful Kingdom Alliance 4 Animals",anniemals@thepeacefulkingdom.com,(661) 331-3273,"Bakersfield",CA,93380,
"The Pepper Foundation",pepperfoundation@aol.com,,"Studio City",CA,91604,
"The Perfect Dog",theperfectdogrescue@gmail.com,510-333-4420,"Fremont",CA,94538,
"The Pet Adoption Center of Orange County",info@adoptocpets.org,(949) 858-1000,"Rancho Santa Margarita",CA,92688,
"The Pet Food Bank",woof@thepetfoodbank.com,714-379-1456,"Seal Beach",CA,90740,
"The Pet Rescue Center",adopt@thepetrescuecenter.org,877-277-7938,"Mission Viejo",CA,92691,
"The Pet Rescue Center Inc.",petrescuecenter@gmail.com,760 398-7722,"Coachella",CA,92201,
"The Power of Chi",info@powerofchi.org,,"Oakland",CA,94602,
"The Rabbit Haven",ava_haven@comcast.net,831 600-7479,"Scotts Valley",CA,95067,
"The Real Bark",therealbark@gmail.com,,"Los Angeles",CA,90026,
"The Rescue Team, Inc.",info@rescueteamla.org,(310) 291-0426,"Sherman Oaks",CA,91403,
"The Rescue Train",info@therescuetrain.org,,"Toluca Lake",CA,91602,
"The Rescued Dog",info@therescueddog.org,(619) 356-3390,"San Diego",CA,92106,
"The Robert T. Brentnall Pawsibilities Foundation",thertbpawsibilitiesfoundation@gmail.com,,"Santa Clarita",CA,91321,
"The Sam Simon Foundation",info@samsimonfoundation.org,(310) 457-5898,"Malibu",CA,90265,
"The SPCA for Monterey County",info@spcamc.org,831-373-2631,"Monterey",CA,93940,
"The Veterinary Care Center",stephanie@veterinarycarecenter.com,(323) 919-6666,"Los Angeles",CA,90038,
"The Zuri Pet Rescue",adoptions@thezuripetrescue.com,949-429-7223,"San Juan Capistrano",CA,92675,
"Throw Me A Bone Dog Rescue",throwmeabonerescue@gmail.com,(925) 308-6221,"Brentwood",CA,94513,
"Thulani Senior German Shepherd Rescue",info@thulaniseniorgsr.org,,"San Juan Bautista",CA,95045,
"Tiramisu Dog Rescue",tiramisudogrescue@gmail.com,,"Davis",CA,95618,
"TLC  (Tiny Loving Canines)",tlctinylovingcanines@aol.com,805-813-1589,"Simi Valley",CA,93065,
"TLC with PUPS",beaglesrbest@yahoo.com,951-742-8689,"Colton",CA,92324,
"TnT Small Animal Rescue",tina@tntrescue.org,(650)642-4006,"South San Francisco",CA,94083,
"TOPCats on the Ridge Inc.",bukido@comcast.net,530-872-8112,"Paradise",CA,95967,
"Town Cats",adoptions@towncats.org,(408) 779-5761,"Morgan Hill",CA,95038,
"Toy Breed Rescue",toydogrsq@aol.com,(408) 379-5554,"San Jose",CA,95128,
"Toy Fox Terrier Rescue, Inc.",tftrescue@yahoo.com,603-494-5447,"Tulare",CA,93274,
"Treasured Tails Canine Rescue",treasuredtailsrescue@hotmail.com,951 852-7999,"Temecula",CA,92592,
"Tri-City Animal Shelter",animalservices@fremont.gov,(510) 790-6640,"Fremont",CA,94538,
"Tri-Valley Animal Rescue",webmaster@tvar.org,,"Pleasanton",CA,94588,
"Tulare Animal Services",tulareanimalservice@ci.tulare.ca.us,559 685-5047,"Tulare",CA,93274,
"Tulare County Animal Services",tcanimalshelter@tularehhsa.org,559-636-4050,"Visalia",CA,93292,
"Tuolumne County Animal Shelter",mrsgonzalves@yahoo.com,209-694-2730,"Jamestown",CA,95327,
"Two Hands Four Paws Foundation",sarah@twohandsfourpaws.com,(310) 475-8555,"Los Angeles",CA,90064,
"Umbrella of Hope",beourpet@gmail.com,,"Pittsburg",CA,94565,
"Underdog Animal Rescue",adopt@underdogca.com,,"Lafayette",CA,94549,
"Underdog Rescue",underdogrescueca@gmail.com,(908) 907-2376,"Lake Forest",CA,92630,
"Unidos para los Animales",upaadoption@gmail.com,,"Kensington",CA,94707,
"United Hope for Animals",meena@hope4animals.org,706-504-1810,"Pasadena",CA,91102,
"Used Pets",usedpets@sbcglobal.net,(310) 344-3869,"Century City",CA,90067,
"Valley Animal Center",info@valleyanimal.org,(559) 233-8690,"Fresno",CA,93728,
"Valley Animal Haven",valleyanimalhaven@gmail.com,559-997-3601,"Lemoore",CA,93245,
"Valley Cats, Inc.",valleycatsinc@aol.com,(818) 883-5252,"West Hills",CA,91307,
"Valley Oak SPCA",lydia.house@vospca.org,(559) 651-1111,"Visalia",CA,93277,
"Valley SPCA",valleyspcastockton@gmail.com,209-430-3004,"Stockton",CA,95208,
"Ventura County Animal Services",vcar.rescue@ventura.org,805.388.4341,"Camarillo",CA,93010,
"Victor Valley Animal Protective League",victorvalleyapl@yahoo.com,(760) 247-2102,"Apple Valley",CA,92307,
"Villalobos Rescue Center",adoption@vrcpitbull.com,504-948-4505,"Santa Clarita",CA,91390,
"Voice For The Animals",adoption@vftafoundation.org,(310) 392-5153,"Santa Monica",CA,90405,
"Voices Out",shani@voicesout.org,(818) 231-6605,"Encino",CA,91436,
"Wagging Dog Rescue",adoptions@waggingdog.org,310-853-0757,"Carlsbad",CA,92013,
"WAGS ~ Westminster Adoption Group and Services",cortney@wagspetadoption.org,(714) 887-6156,"Westminster",CA,92683,
"Wags and Walks",info@wagsandwalks.org,Please email,"Los Angeles",CA,90025,
"Wags and Whiskers Pet Rescue",stacy@wwprca.com,(530) 895-8888,"Chico",CA,95973,
"Walk Me Home Rescue Group",walkmehomerescue@gmail.com,(626) 379-0420,"Monrovia",CA,91017,
"Wasco Animal Shelter",spottedfurkids@gmail.com,(661) 758 7240,"Wasco",CA,93280,
"Wee Companions Small Animal Adoption Inc",weecompanions@aol.com,619 934 6007,"Imperial Beach",CA,91932,
"Welcome Home Dog Rescue",info@welcomehomedogrescue.org,,"La Mirada",CA,90638,
"Welcome Home Small Animal Sanctuary",sandstar@wildblue.net,,"Lucerne Valley",CA,92356,
"West Coast Boxer Rescue",pf@westcoastboxerrescue.org,510-255-1825,"Alameda",CA,94501,
"West End Shelter for Animals",westendshelter@netzero.net,909-947-3517,"Ontario",CA,91761,
"Westie Rescue Northern California",bgmordy@comcast.net,408 242-0990,"Santa Clara",CA,95050,
"Westside Animals for Adoption",westsideanimalsforadoption@gmail.com,209 892 3114,"Patterson",CA,95363,
"Whis-Purr Rescue, Inc.",info@whis-purr.org,877-307-2747 (msg),"Redwood City",CA,94062,
"Whiskers & Tails Foundation",amano@whiskerstails.org,(310) 755-5796,"Rancho Palos Verdes",CA,90275,
"Whiskers, Tails and Ferals",wtfnapa@gmail.com,(707) 258-2287,"Napa",CA,94558,
"Wine Country Animal Lovers, Inc.",info@winecountryanimallovers.org,707-800-5058,"Calistoga",CA,94515,
"WKODIT",wkodit@comcast.net,(650) 747-9650,"La Honda",CA,94020,
"Wonder Cat Rescue",wondercatrescue@gmail.com,,"San Francisco",CA,94110,
"Wonder Dog Rescue",wonderdogrescue@gmail.com,415.621.DOGS,"San Francisco",CA,94110,
"Woods Humane Society",adoptions@woodshumanesociety.org,(805) 543-9316,"San Luis Obispo",CA,93405,
"Woods Humane Society North County",infonorth@woodshumanesociety.org,(805) 466-5403,"Atascadero",CA,93422,
"Woof Animal Rescue",contact.us@lovewoof.org,(510) 985-9924,"Fremont",CA,94536,
"Woofie's Rescue",woofiesrescue@gmail.com,,"San Jose",CA,95128,
"www.thedogshack.org",pets.katrina@gmail.com,415 457 4544,"forest knolls",CA,94933,
"Yolo County Animal Services",ycasrescue@gmail.com,530-668-5287,"Woodland",CA,95776,
"Yolo County SPCA",adopt@yolospca.org,,"Davis",CA,95617,
"Yorkie Rescue of America",tiffini@yorkierescueofamerica.org,,"Los Angeles",CA,90035,
"Yorkies & Friends Rescue",1yorkiesrescue@gmail.com,,"Orange",CA,92867,
"Yorkshire Terrier National Rescue",ytnr@ytnr.com,,"Oakley",CA,94561,
"Yucca Valley Animal Shelter",animalshelter@yucca-valley.org,760 365-3111,"Yucca Valley",CA,92284,
"Zazzy Cats Kitty Rescue",roni@zazzycats.org,,"Long Beach",CA,90809,
"Ziggy and Friends Cat Rescue",ziggysfriends@gmail.com,(714) 353-8441,"Los Angeles",CA,90066,
"Zoe's Friends Animal Rescue",cindy@zoesrescue.org,805-907-0655,"Thousand Oaks",CA,91362,
